run_id,task_id,fault_type,fault_class,hook_tool,k,k_bin,n_steps,rel_pos,format,arm,auditor_role,sample_id,is_control,is_development,pred_step,true_step,exact,within3,pred_cat,true_cat,false_alarm,pointer_ok,parse_ok,too_long,tokens_in,tokens_out,bytes_record,prompt_hash,render_hash,model_tag,model_digest,ollama_version,think,num_ctx,seconds
3hop1__273571_834494_34088|wrong_source|12,3hop1__273571_834494_34088,wrong_source,evidence,write_note,12,0,20,0.6,diff,lossless,second,0,0,0,12,12,1,1,evidence,evidence,,1,1,0,3848,138,12000,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,0372538bdf577168dac265f3eaf7c0f46ad142a5077f124da48183ed6925d602,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,7.78
3hop1__273571_834494_34088|wrong_source|12,3hop1__273571_834494_34088,wrong_source,evidence,write_note,12,0,20,0.6,prov,lossless,second,0,0,0,12,12,1,1,evidence,evidence,,1,1,0,3929,135,12117,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,dc6b8df57e7153ec025dd25734cb17e93bc002fde66e8b2932c9aee610120280,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,7.77
3hop1__813285_774554_124169|corrupted_output|16,3hop1__813285_774554_124169,corrupted_output,tool,read,16,1,26,0.615,log,lossless,second,0,0,0,18,16,0,1,evidence,tool,,0,1,0,4153,187,12469,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,8de7b86eee390f654e53d0a0fef9e08b11f1333a0cf7df4fd9ad496023e037ad,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,13.82
3hop1__813285_774554_124169|corrupted_output|16,3hop1__813285_774554_124169,corrupted_output,tool,read,16,1,26,0.615,diff,lossless,second,0,0,0,18,16,0,1,evidence,tool,,1,1,0,5490,138,16840,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,6e8146bdf2e605adc08f914f50d4536612a2edadc21526a680d4a2bf1341ba27,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,17.36
3hop1__813285_774554_124169|corrupted_output|16,3hop1__813285_774554_124169,corrupted_output,tool,read,16,1,26,0.615,prov,lossless,second,0,0,0,18,16,0,1,evidence,tool,,1,1,0,5314,127,15918,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,26d02b4b5313fa68cc4387591f772270991e8483546af3220434561c2fb93f04,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,16.42
3hop1__813285_774554_124169|dropped_note|24,3hop1__813285_774554_124169,dropped_note,state,write_note,24,2,26,0.923,log,lossless,second,0,0,0,18,24,0,0,evidence,state,,1,1,0,3991,207,11988,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,cd2e2c27566f9297e7d02dac1f2ff9adb47f75a61ef00f9f47fe0290e63b7abd,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,9.2
3hop1__813285_774554_124169|dropped_note|24,3hop1__813285_774554_124169,dropped_note,state,write_note,24,2,26,0.923,diff,lossless,second,0,0,0,,24,0,0,none,state,,0,1,0,5275,467,16209,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,6c8af451c098d669f41db55d5d02dbec7def7d62a9ab8e0b2d715391bf133ed3,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,20.03
3hop1__813285_774554_124169|dropped_note|24,3hop1__813285_774554_124169,dropped_note,state,write_note,24,2,26,0.923,prov,lossless,second,0,0,0,24,24,1,1,evidence,state,,0,1,0,5044,164,15117,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,afc943d5d8da6f5e94af38ac85674bca63affaac4bedf09a72ba969d0629bd2d,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,9.67
3hop1__813285_774554_124169|no_source|24,3hop1__813285_774554_124169,no_source,evidence,write_note,24,2,26,0.923,log,lossless,second,0,0,0,24,24,1,1,evidence,evidence,,1,1,0,3995,138,12019,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,5b3b9111c8687ff09c96eab2ef7044e8afeece8fce8e7635bc0fcbb2c0ba8fdd,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,4.42
3hop1__813285_774554_124169|no_source|24,3hop1__813285_774554_124169,no_source,evidence,write_note,24,2,26,0.923,diff,lossless,second,0,0,0,24,24,1,1,evidence,evidence,,1,1,0,5305,141,16330,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,308a3a76bd15de4a6fb6de5ab195d00fa2ba539e90c91ff5e5d67485272b78d6,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,5.04
3hop1__813285_774554_124169|no_source|24,3hop1__813285_774554_124169,no_source,evidence,write_note,24,2,26,0.923,prov,lossless,second,0,0,0,24,24,1,1,evidence,evidence,,0,1,0,5112,181,15339,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,5995b70ae430479e70e9840de5b65a528cccbcf3f4043fd093208e25e0bb69e3,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,6.31
3hop1__813285_774554_124169|overwritten_note|12,3hop1__813285_774554_124169,overwritten_note,state,write_note,12,0,26,0.462,log,lossless,second,0,0,0,12,12,1,1,evidence,state,,0,1,0,4013,280,12039,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,e9a07d25777f9736ab6a645e95084aa69142538a258b390cce5bffc1e236ebac,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,12.49
3hop1__813285_774554_124169|overwritten_note|12,3hop1__813285_774554_124169,overwritten_note,state,write_note,12,0,26,0.462,diff,lossless,second,0,0,0,12,12,1,1,state,state,,1,1,0,5332,142,16360,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,901f7f6055dc6542a98a3ca38ea511d0868934276d34737d9e74f59e06830949,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,12.03
3hop1__813285_774554_124169|overwritten_note|12,3hop1__813285_774554_124169,overwritten_note,state,write_note,12,0,26,0.462,prov,lossless,second,0,0,0,12,12,1,1,evidence,state,,1,1,0,5156,215,15421,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,413d6ad23003e0bc478948ce467408577365de0fe6ffa0f4a21938ffd2a5edf9,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,13.89
3hop1__813285_774554_124169|wrong_argument|8,3hop1__813285_774554_124169,wrong_argument,tool,search,8,0,38,0.211,log,lossless,second,0,0,0,24,8,0,0,evidence,tool,,1,1,0,5053,198,15982,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,3ab0fc113b56957fb5d4c11d0d8f3d0674c05884dc1f7491314bb51816a3ade8,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,15.88
3hop1__813285_774554_124169|wrong_argument|8,3hop1__813285_774554_124169,wrong_argument,tool,search,8,0,38,0.211,diff,lossless,second,0,0,0,32,8,0,0,tool,tool,,0,1,0,6641,212,21045,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,02d383df60ba67cd7ea554c40e16356f3e075d43e1af4f80186b62610f359ee5,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,22.13
3hop1__813285_774554_124169|wrong_argument|8,3hop1__813285_774554_124169,wrong_argument,tool,search,8,0,38,0.211,prov,lossless,second,0,0,0,,8,0,0,,tool,,0,0,0,6490,1024,20274,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,0e28a683eca36a062ce54c051c1878d04c7d7ed8e819c453f2b270d0e5ce726c,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,46.47
3hop1__813285_774554_124169|wrong_source|18,3hop1__813285_774554_124169,wrong_source,evidence,write_note,18,1,26,0.692,log,lossless,second,0,0,0,18,18,1,1,evidence,evidence,,1,1,0,4012,177,12039,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,b0ad97260524e57dfd97eb9ede77861b405c445385ca4b024462764cf78fa21a,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,11.61
3hop1__813285_774554_124169|wrong_source|18,3hop1__813285_774554_124169,wrong_source,evidence,write_note,18,1,26,0.692,diff,lossless,second,0,0,0,18,18,1,1,evidence,evidence,,0,1,0,5329,303,16360,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,aebc4e78410d3dd763a0f712acdbe74e052d8f798d164865ebb54ff86157e3e6,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,19.99
3hop1__813285_774554_124169|wrong_source|18,3hop1__813285_774554_124169,wrong_source,evidence,write_note,18,1,26,0.692,prov,lossless,second,0,0,0,18,18,1,1,evidence,evidence,,1,1,0,5157,172,15433,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,0be5bf6e6c156f11ff47f72bbe009f2414eb3f3f8102e7343b518478448583cf,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,17.15
3hop1__131820_59747_60748|corrupted_output|8,3hop1__131820_59747_60748,corrupted_output,tool,search,8,2,38,0.211,log,lossless,second,0,0,0,32,8,0,0,evidence,tool,,1,1,0,5942,271,20201,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,f670cc493870e41b614ef7c00c09c312d02ed1ca62de9011e5367a97fd6e506d,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,23.32
3hop1__131820_59747_60748|corrupted_output|8,3hop1__131820_59747_60748,corrupted_output,tool,search,8,2,38,0.211,diff,lossless,second,0,0,0,12,8,0,0,evidence,tool,,1,1,0,7558,513,25507,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,b3e0ddc21adfd6d2d6be1ba8087a7beaaaaaeadb355cce30437b0189bee2d9cd,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,38.42
3hop1__131820_59747_60748|corrupted_output|8,3hop1__131820_59747_60748,corrupted_output,tool,search,8,2,38,0.211,prov,lossless,second,0,0,0,32,8,0,0,tool,tool,,0,1,0,7489,336,25020,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,addb4d9119392a81db8e1ee977f200b110cd4a8526bdf0dfb4f7e689d8d4ef3c,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,32.57
3hop1__131820_59747_60748|dropped_note|6,3hop1__131820_59747_60748,dropped_note,state,write_note,6,0,14,0.429,log,lossless,second,0,0,0,14,6,0,0,evidence,state,,0,1,0,2337,227,6549,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,1dc9cbca0e8bcdba84007a50a569dd1fa7a546e590d4f789c440bd3574ede3d9,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,9.41
3hop1__131820_59747_60748|dropped_note|6,3hop1__131820_59747_60748,dropped_note,state,write_note,6,0,14,0.429,diff,lossless,second,0,0,0,,6,0,0,none,state,,0,1,0,3006,171,8907,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,baa4a7ded01904b461112184b5ab6bd69395d54c1a2f8d17904b8e865f46789a,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,10.29
3hop1__131820_59747_60748|dropped_note|6,3hop1__131820_59747_60748,dropped_note,state,write_note,6,0,14,0.429,prov,lossless,second,0,0,0,,6,0,0,,state,,0,0,0,2945,1024,8356,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,832e9f6c758600f44abcbc0114ea4e6d7c9dd2afbdceaa4bf5c17c39d356aaf4,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,33.13
3hop1__131820_59747_60748|no_source|6,3hop1__131820_59747_60748,no_source,evidence,write_note,6,0,14,0.429,log,lossless,second,0,0,0,6,6,1,1,evidence,evidence,,1,1,0,2369,143,6734,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,94dc3ad79e744a97570b1da7ae50a3eba351116db5779417d4c17b0667abb9bc,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,6.1
3hop1__131820_59747_60748|no_source|6,3hop1__131820_59747_60748,no_source,evidence,write_note,6,0,14,0.429,diff,lossless,second,0,0,0,12,6,0,0,evidence,evidence,,1,1,0,3062,482,9176,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,2ce3dd4df585129c9554ef5add62678437f01d1ac62a4fe68189b09019245640,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,16.38
3hop1__131820_59747_60748|no_source|6,3hop1__131820_59747_60748,no_source,evidence,write_note,6,0,14,0.429,prov,lossless,second,0,0,0,6,6,1,1,evidence,evidence,,0,1,0,3018,296,8666,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,ab500772845ad504fcaecc99a9ed17e34b1cd38ee3a2a913015eb3e311121bff,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,11.33
3hop1__131820_59747_60748|overwritten_note|12,3hop1__131820_59747_60748,overwritten_note,state,write_note,12,1,14,0.857,log,lossless,second,0,0,0,12,12,1,1,state,state,,1,1,0,2337,110,6576,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,74fd9886ba969a6a1c832a615fcf46e950f31c6ff1a56ebac756283f3f15d42f,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,5.11
3hop1__131820_59747_60748|overwritten_note|12,3hop1__131820_59747_60748,overwritten_note,state,write_note,12,1,14,0.857,diff,lossless,second,0,0,0,12,12,1,1,state,state,,1,1,0,3041,167,9028,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,7370684bcd27bf3be35c0634499d38be35d1cd029ede53954b9e6bd05f90af31,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,7.99
3hop1__131820_59747_60748|overwritten_note|12,3hop1__131820_59747_60748,overwritten_note,state,write_note,12,1,14,0.857,prov,lossless,second,0,0,0,12,12,1,1,state,state,,1,1,0,2983,144,8482,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,226f5ba073291382ec4e95af8ab65f804c49bfdf4e77200c5b39032d4f1a54a2,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,7.18
3hop1__131820_59747_60748|wrong_argument|10,3hop1__131820_59747_60748,wrong_argument,tool,read,10,2,38,0.263,log,lossless,second,0,0,0,18,10,0,0,evidence,tool,,0,1,0,5848,219,19492,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,14f5947b15a093aaf1f1e46c0d09619ba3b6ae717717b31c4f2a4fc451072b1f,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,18.68
3hop1__131820_59747_60748|wrong_argument|10,3hop1__131820_59747_60748,wrong_argument,tool,read,10,2,38,0.263,diff,lossless,second,0,0,0,,10,0,0,,tool,,0,0,0,7751,1024,25688,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,84c01b4ed6fcc49c09dcbdcaacc3cd5b49709444d219dce1c089f6a037f7030b,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,53.16
3hop1__131820_59747_60748|wrong_argument|10,3hop1__131820_59747_60748,wrong_argument,tool,read,10,2,38,0.263,prov,lossless,second,0,0,0,,10,0,0,none,tool,,0,1,0,7415,303,24248,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,f8e1dd7b6978ba0f99bb8d971b9f98bb00a83b76a42f2e5123e37d122973d696,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,27.81
3hop1__131820_59747_60748|wrong_source|12,3hop1__131820_59747_60748,wrong_source,evidence,write_note,12,1,14,0.857,log,lossless,second,0,0,0,12,12,1,1,evidence,evidence,,1,1,0,2350,169,6591,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,af34a31eb3352c5e8afb258112b6e48f9766c8a85d5e745662fe23aeb910d62b,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,5.58
3hop1__131820_59747_60748|wrong_source|12,3hop1__131820_59747_60748,wrong_source,evidence,write_note,12,1,14,0.857,diff,lossless,second,0,0,0,12,12,1,1,evidence,evidence,,1,1,0,3053,126,9043,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,396cce80bc42963aedbb6db1a6164485063d607977daa4275a40081e13bde76b,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,8.8
3hop1__131820_59747_60748|wrong_source|12,3hop1__131820_59747_60748,wrong_source,evidence,write_note,12,1,14,0.857,prov,lossless,second,0,0,0,12,12,1,1,evidence,evidence,,1,1,0,3028,191,8595,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,5b69b9c8ee86ebe5f97515188605a8aa3c98911874ac56e1a69c57f3ccb7fbb5,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,6.95
3hop1__401538_132457_47686|corrupted_output|4,3hop1__401538_132457_47686,corrupted_output,tool,read,4,0,38,0.105,log,lossless,second,0,0,0,6,4,0,1,evidence,tool,,0,1,0,5487,232,19067,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,c26e0c629a349a3afa3c55ffa0c9c3f03aa129b311828e6555b657692635ea47,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,20.54
3hop1__401538_132457_47686|corrupted_output|4,3hop1__401538_132457_47686,corrupted_output,tool,read,4,0,38,0.105,diff,lossless,second,0,0,0,6,4,0,1,evidence,tool,,1,1,0,6896,169,23734,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,9bccf52c2c35e086cf4de3161fe8f5e5d7148619b33c9b26e3bf215595c3d264,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,24.45
3hop1__401538_132457_47686|corrupted_output|4,3hop1__401538_132457_47686,corrupted_output,tool,read,4,0,38,0.105,prov,lossless,second,0,0,0,6,4,0,1,evidence,tool,,1,1,0,6876,179,23441,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,8e1fbfc31caa3b29e762b9cca0cef946f8bf2eddfbda23a4e3ec0a502c0ec0fe,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,24.78
3hop1__401538_132457_47686|dropped_note|12,3hop1__401538_132457_47686,dropped_note,state,write_note,12,1,20,0.6,log,lossless,second,0,0,0,8,12,0,0,tool,state,,1,1,0,2911,265,8751,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,ec02e3839add6a89a4e1bd761137b9d129c3c2ba7740b37d3c0660e024b5ebb7,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,12.93
3hop1__401538_132457_47686|dropped_note|12,3hop1__401538_132457_47686,dropped_note,state,write_note,12,1,20,0.6,diff,lossless,second,0,0,0,18,12,0,0,evidence,state,,1,1,0,3780,127,11639,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,8ec24cd9c2d6b8c97e9aeb69d302f158cd714c7923b9e83cd2d88a790bc11202,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,11.15
3hop1__401538_132457_47686|dropped_note|12,3hop1__401538_132457_47686,dropped_note,state,write_note,12,1,20,0.6,prov,lossless,second,0,0,0,12,12,1,1,evidence,state,,0,1,0,3736,216,11303,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,d24c47e0a15282019691cd174020a7e71e2a62407b77182bcadbaba9fd0aaab1,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,13.44
3hop1__401538_132457_47686|no_source|12,3hop1__401538_132457_47686,no_source,evidence,write_note,12,1,20,0.6,log,lossless,second,0,0,0,12,12,1,1,evidence,evidence,,1,1,0,2925,128,8828,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,eddaeff26617084242ff9051015e35125e084ba7d18e8823041fb8313c06c873,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,6.27
3hop1__401538_132457_47686|no_source|12,3hop1__401538_132457_47686,no_source,evidence,write_note,12,1,20,0.6,diff,lossless,second,0,0,0,12,12,1,1,evidence,evidence,,1,1,0,3812,102,11765,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,6e8d76259a1281e434625b8f73479f9648032218f5c8d741fc566f8e0f2f1ccd,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,6.66
3hop1__401538_132457_47686|no_source|12,3hop1__401538_132457_47686,no_source,evidence,write_note,12,1,20,0.6,prov,lossless,second,0,0,0,12,12,1,1,evidence,evidence,,1,1,0,3784,180,11483,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,864858f780ea596fcd63f6aa7493df35539386c90dae934d6ee41dcd7567cf7b,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,8.66
3hop1__401538_132457_47686|overwritten_note|18,3hop1__401538_132457_47686,overwritten_note,state,write_note,18,2,20,0.9,log,lossless,second,0,0,0,18,18,1,1,state,state,,1,1,0,2912,117,8771,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,a0bbe135350feae63bc5170a5109cbd37aedcf3b5061af3f4741cf263881c30c,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,5.32
3hop1__401538_132457_47686|overwritten_note|18,3hop1__401538_132457_47686,overwritten_note,state,write_note,18,2,20,0.9,diff,lossless,second,0,0,0,18,18,1,1,state,state,,1,1,0,3816,158,11753,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,e159a7fa108ea5f5f1e63f8637a02120673c34a6c4f1dd92e681bb92fe2ba408,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,8.17
3hop1__401538_132457_47686|overwritten_note|18,3hop1__401538_132457_47686,overwritten_note,state,write_note,18,2,20,0.9,prov,lossless,second,0,0,0,18,18,1,1,state,state,,1,1,0,3778,177,11416,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,2cab6770a546dc314b28ff675a7490c6e98a62396bcbdda97f7ec9561dae2324,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,8.56
3hop1__401538_132457_47686|wrong_argument|14,3hop1__401538_132457_47686,wrong_argument,tool,search,14,2,38,0.368,log,lossless,second,0,0,0,14,14,1,1,tool,tool,,0,1,0,4008,136,13012,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,357b86a6fcb5da26a4db4a203089977f9a2f39a1fd7199322d54ebf90aa7fcf1,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,8.93
3hop1__401538_132457_47686|wrong_argument|14,3hop1__401538_132457_47686,wrong_argument,tool,search,14,2,38,0.368,diff,lossless,second,0,0,0,14,14,1,1,tool,tool,,0,1,0,5301,149,17023,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,31a0f989a672164c332379293ae8a52fbb58736628506d99a7aabc96c1bce7d8,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,12.72
